"","Maker","Genmodel","year","sales"
"7862","CHRYSLER","CHRYSLER CROSSFIRE",2010,0
"7863","CHRYSLER","CHRYSLER DELTA",2010,0
"7864","CHRYSLER","CHRYSLER GRAND VOYAGER",2010,0
"7865","CHRYSLER","CHRYSLER NEON",2010,0
"7866","CHRYSLER","CHRYSLER PT CRUISER",2010,0
"7867","CHRYSLER","CHRYSLER SEBRING",2010,3
"7868","CHRYSLER","CHRYSLER VOYAGER",2010,490
"7869","CHRYSLER","CHRYSLER YPSILON",2010,0
"7870","CITROEN","CITROEN BERLINGO",2010,3470
"7871","CITROEN","CITROEN C1",2010,13849
"7872","CITROEN","CITROEN C2",2010,370
"7873","CITROEN","CITROEN C3",2010,21664
"7874","CITROEN","CITROEN C4",2010,11256
"7875","CITROEN","CITROEN C5",2010,1918
"7876","CITROEN","CITROEN C6",2010,36
"7877","CITROEN","CITROEN C8",2010,47
"7878","CITROEN","CITROEN C-CROSSER",2010,542
"7879","CITROEN","CITROEN C-ZERO",2010,0
"7880","CITROEN","CITROEN DISPATCH",2010,249
"7881","CITROEN","CITROEN DS3",2010,4662
"7882","CITROEN","CITROEN DS4",2010,0
"7883","CITROEN","CITROEN DS5",2010,0
"7884","CITROEN","CITROEN NEMO",2010,971
"7885","CITROEN","CITROEN SAXO",2010,0
"7886","CITROEN","CITROEN SPACETOURER",2010,0
"7887","CITROEN","CITROEN SYNERGIE",2010,0
"7888","CITROEN","CITROEN XANTIA",2010,0
"7889","CITROEN","CITROEN XSARA",2010,1703
"7890","CORVETTE","CORVETTE C6",2010,0
"7891","DACIA","DACIA DUSTER",2010,0
"7892","DACIA","DACIA LOGAN",2010,0
"7893","DACIA","DACIA SANDERO",2010,0
"7894","DAEWOO","DAEWOO KALOS",2010,0
"7895","DAEWOO","DAEWOO LACETTI",2010,0
"7896","DAEWOO","DAEWOO LANOS",2010,0
"7897","DAEWOO","DAEWOO LEGANZA",2010,0
"7898","DAEWOO","DAEWOO MATIZ",2010,0
"7899","DAEWOO","DAEWOO MUSSO",2010,0
"7900","DAEWOO","DAEWOO NUBIRA",2010,0
"7901","DAEWOO","DAEWOO TACUMA",2010,0
"7902","DAIHATSU","DAIHATSU CHARADE",2010,0
"7903","DAIHATSU","DAIHATSU COPEN",2010,5
"7904","DAIHATSU","DAIHATSU CUORE",2010,0
"7905","DAIHATSU","DAIHATSU FOURTRAK",2010,0
"7906","DAIHATSU","DAIHATSU MATERIA",2010,29
"7907","DAIHATSU","DAIHATSU SIRION",2010,128
"7908","DAIHATSU","DAIHATSU TERIOS",2010,19
"7909","DAIHATSU","DAIHATSU YRV",2010,0
"7910","DODGE","DODGE AVENGER",2010,0
"7911","DODGE","DODGE CALIBER",2010,0
"7912","DODGE","DODGE JOURNEY",2010,584
"7913","DODGE","DODGE NITRO",2010,0
"7914","DS","DS DS3",2010,0
"7915","DS","DS DS4",2010,0
"7916","DS","DS DS5",2010,0
"7917","DS","DS DS7",2010,0
"7918","FERRARI","FERRARI 360",2010,0
"7919","FERRARI","FERRARI 430",2010,2
"7920","FERRARI","FERRARI 458",2010,44
"7921","FERRARI","FERRARI 488",2010,0
"7922","FERRARI","FERRARI 575M",2010,0
"7923","FERRARI","FERRARI 599",2010,30
"7924","FERRARI","FERRARI 612",2010,3
"7925","FERRARI","FERRARI CALIFORNIA",2010,174
"7926","FERRARI","FERRARI F430",2010,1
"7927","FERRARI","FERRARI FF",2010,0
"7928","FERRARI","FERRARI LAFERRARI",2010,0
"7929","FERRARI","FERRARI PORTOFINO",2010,0
"7930","FIAT","FIAT 124",2010,0
"7931","FIAT","FIAT 500",2010,22739
"7932","FIAT","FIAT 500L",2010,0
"7933","FIAT","FIAT 500X",2010,0
"7934","FIAT","FIAT 850",2010,0
"7935","FIAT","FIAT BARCHETTA",2010,0
"7936","FIAT","FIAT BRAVA",2010,0
"7937","FIAT","FIAT BRAVO",2010,909
"7938","FIAT","FIAT CROMA",2010,0
"7939","FIAT","FIAT DOBLO",2010,946
"7940","FIAT","FIAT FIORINO",2010,25
"7941","FIAT","FIAT IDEA",2010,1
"7942","FIAT","FIAT MAREA",2010,0
"7943","FIAT","FIAT MULTIPLA",2010,163
"7944","FIAT","FIAT PANDA",2010,9712
"7945","FIAT","FIAT PUNTO",2010,10441
"7946","FIAT","FIAT QUBO",2010,705
"7947","FIAT","FIAT SCUDO",2010,88
"7948","FIAT","FIAT SEDICI",2010,5
"7949","FIAT","FIAT SEICENTO",2010,0
"7950","FIAT","FIAT STILO",2010,0
"7951","FIAT","FIAT TALENTO",2010,0
"7952","FIAT","FIAT TIPO",2010,0
"7953","FIAT","FIAT ULYSSE",2010,0
"7954","FORD","FORD B-MAX",2010,0
"7955","FORD","FORD C-MAX",2010,7482
"7956","FORD","FORD COUGAR",2010,0
"7957","FORD","FORD ECOSPORT",2010,0
"7958","FORD","FORD EDGE",2010,0
"7959","FORD","FORD ESCORT",2010,0
"7960","FORD","FORD EXPLORER",2010,0
"7961","FORD","FORD F150",2010,0
"7962","FORD","FORD FIESTA",2010,91353
"7963","FORD","FORD FOCUS",2010,64533
"7964","FORD","FORD FREEDOM",2010,0
"7965","FORD","FORD FUSION",2010,6267
"7966","FORD","FORD GALAXY",2010,5453
"7967","FORD","FORD GRAND C-MAX",2010,0
"7968","FORD","FORD GT",2010,0
"7969","FORD","FORD INDEPENDENCE",2010,0
"7970","FORD","FORD KA",2010,19267
"7971","FORD","FORD KA+",2010,0
"7972","FORD","FORD KUGA",2010,10475
"7973","FORD","FORD MAVERICK",2010,1
"7974","FORD","FORD MONDEO",2010,22124
"7975","FORD","FORD MONDEO TITANIUM",2010,0
"7976","FORD","FORD MUSTANG",2010,44
"7977","FORD","FORD PUMA",2010,0
"7978","FORD","FORD RANGER",2010,0
"7979","FORD","FORD S-MAX",2010,10503
"7980","FORD","FORD STREETKA",2010,0
"7981","FORD","FORD TOURNEO CONNECT",2010,7
"7982","FORD","FORD TOURNEO COURIER",2010,0
"7983","FORD","FORD TOURNEO CUSTOM",2010,0
"7984","FORD","FORD TRANSIT CONNECT",2010,16
"7985","FORD","FORD TRANSIT COURIER",2010,0
"7986","FORD","FORD TRANSIT CUSTOM",2010,0
"7987","HONDA","HONDA ACCORD",2010,1526
"7988","HONDA","HONDA CIVIC",2010,18386
"7989","HONDA","HONDA CRV",2010,10678
"7990","HONDA","HONDA CR-V",2010,0
"7991","HONDA","HONDA CR-Z",2010,1300
"7992","HONDA","HONDA FR-V",2010,79
"7993","HONDA","HONDA HR-V",2010,0
"7994","HONDA","HONDA INSIGHT",2010,2882
"7995","HONDA","HONDA INTEGRA",2010,0
"7996","HONDA","HONDA JAZZ",2010,22439
"7997","HONDA","HONDA LEGEND",2010,0
"7998","HONDA","HONDA NSX",2010,0
"7999","HONDA","HONDA ODYSSEY",2010,3
"8000","HONDA","HONDA PRELUDE",2010,0
"8001","HONDA","HONDA S2000",2010,4
"8002","HONDA","HONDA STEPWAGON",2010,11
"8003","HONDA","HONDA STREAM",2010,1
"8004","HUMMER","HUMMER H2",2010,1
"8005","HUMMER","HUMMER H3",2010,0
"8006","HYUNDAI","HYUNDAI ACCENT",2010,0
"8007","HYUNDAI","HYUNDAI AMICA",2010,0
"8008","HYUNDAI","HYUNDAI COUPE",2010,0
"8009","HYUNDAI","HYUNDAI ELANTRA",2010,0
"8010","HYUNDAI","HYUNDAI GENESIS",2010,0
"8011","HYUNDAI","HYUNDAI GETZ",2010,0
"8012","HYUNDAI","HYUNDAI GRANDEUR",2010,4
"8013","HYUNDAI","HYUNDAI I10",2010,20912
"8014","HYUNDAI","HYUNDAI I20",2010,11182
"8015","HYUNDAI","HYUNDAI I30",2010,12273
"8016","HYUNDAI","HYUNDAI I40",2010,0
"8017","HYUNDAI","HYUNDAI I800",2010,525
"8018","HYUNDAI","HYUNDAI IONIQ",2010,0
"8019","HYUNDAI","HYUNDAI IX20",2010,371
"8020","HYUNDAI","HYUNDAI IX35",2010,3370
"8021","HYUNDAI","HYUNDAI KONA",2010,0
"8022","HYUNDAI","HYUNDAI LANTRA",2010,0
"8023","HYUNDAI","HYUNDAI MATRIX",2010,214
"8024","HYUNDAI","HYUNDAI SANTA FE",2010,3698
"8025","HYUNDAI","HYUNDAI SONATA",2010,31
"8026","HYUNDAI","HYUNDAI TERRACAN",2010,0
"8027","HYUNDAI","HYUNDAI TRAJET",2010,0
"8028","HYUNDAI","HYUNDAI TUCSON",2010,323
"8029","HYUNDAI","HYUNDAI VELOSTER",2010,0
"8030","INFINITI","INFINITI FX30",2010,24
"8031","INFINITI","INFINITI Q30",2010,0
"8032","INFINITI","INFINITI Q50",2010,0
"8033","INFINITI","INFINITI Q60",2010,0
"8034","INFINITI","INFINITI Q70",2010,0
"8035","INFINITI","INFINITI QX30",2010,0
"8036","INFINITI","INFINITI QX50",2010,0
"8037","INFINITI","INFINITI QX70",2010,0
"8038","ISUZU","ISUZU D-MAX",2010,0
"8039","ISUZU","ISUZU TROOPER",2010,0
"8040","JAGUAR","JAGUAR EAGLE",2010,24
"8041","JAGUAR","JAGUAR E-PACE",2010,0
"8042","JAGUAR","JAGUAR F TYPE",2010,0
"8043","JAGUAR","JAGUAR F-PACE",2010,0
"8044","JAGUAR","JAGUAR F-TYPE",2010,0
"8045","JAGUAR","JAGUAR I-PACE",2010,0
"8046","JAGUAR","JAGUAR S TYPE",2010,0
"8047","JAGUAR","JAGUAR X TYPE",2010,195
"8048","JAGUAR","JAGUAR XE SERIES",2010,0
"8049","JAGUAR","JAGUAR XF SERIES",2010,10615
"8050","JAGUAR","JAGUAR XJ SERIES",2010,1397
"8051","JAGUAR","JAGUAR XK SERIES",2010,1302
"8052","JEEP","JEEP CHEROKEE",2010,750
"8053","JEEP","JEEP COMMANDER",2010,0
"8054","JEEP","JEEP COMPASS",2010,5
"8055","JEEP","JEEP GRAND CHEROKEE",2010,0
"8056","JEEP","JEEP PATRIOT",2010,759
"8057","JEEP","JEEP RENEGADE",2010,0
"8058","JEEP","JEEP WRANGLER",2010,153
"8059","KIA","KIA CARENS",2010,479
"8060","KIA","KIA CEED",2010,10526
"8061","KIA","KIA CERATO",2010,0
"8062","KIA","KIA CLARUS",2010,0
"8063","KIA","KIA MAGENTIS",2010,158
"8064","KIA","KIA MENTOR",2010,0
"8065","KIA","KIA NIRO",2010,0
"8066","KIA","KIA OPTIMA",2010,0
"8067","KIA","KIA PICANTO",2010,14469
"8068","KIA","KIA PRO CEED",2010,0
"8069","KIA","KIA RIO",2010,7450
"8070","KIA","KIA SEDONA",2010,928
"8071","KIA","KIA SHUMA",2010,0
"8072","KIA","KIA SORENTO",2010,2128
"8073","KIA","KIA SOUL",2010,3128
"8074","KIA","KIA SPORTAGE",2010,4919
"8075","KIA","KIA STINGER",2010,0
"8076","KIA","KIA STONIC",2010,0
"8077","KIA","KIA STINGER",2010,0
"8078","KIA","KIA VENGA",2010,3295
"8079","KIA","KIA XCEED",2010,0
"8080","LAMBORGHINI","LAMBORGHINI AVENTADOR",2010,0
"8081","LAMBORGHINI","LAMBORGHINI DIABLO",2010,0
"8082","LAMBORGHINI","LAMBORGHINI GALLARDO",2010,26
"8083","LAMBORGHINI","LAMBORGHINI HURACAN",2010,0
"8084","LAMBORGHINI","LAMBORGHINI MURCIELAGO",2010,3
"8085","LAND ROVER","LAND ROVER 110",2010,0
"8086","LAND ROVER","LAND ROVER DEFENDER",2010,690
"8087","LAND ROVER","LAND ROVER DISCOVERY",2010,6809
"8088","LAND ROVER","LAND ROVER FREELANDER",2010,14631
"8089","LAND ROVER","LAND ROVER RANGE ROVER",2010,9955
"8090","LEXUS","LEXUS CT 200",2010,0
"8091","LEXUS","LEXUS ES 300",2010,0
"8092","LEXUS","LEXUS GS 250",2010,0
"8093","LEXUS","LEXUS GS 300",2010,0
"8094","LEXUS","LEXUS GS 450",2010,179
"8095","LEXUS","LEXUS GS300",2010,1
"8096","LEXUS","LEXUS IS F",2010,31
"8097","LEXUS","LEXUS IS200",2010,89
"8098","LEXUS","LEXUS IS220",2010,937
"8099","LEXUS","LEXUS IS250",2010,1443
"8100","LEXUS","LEXUS IS300",2010,0
"8101","LEXUS","LEXUS LC 500",2010,0
"8102","LEXUS","LEXUS LS430",2010,0
"8103","LEXUS","LEXUS NX300",2010,0
"8104","LEXUS","LEXUS RC 300",2010,0
"8105","LEXUS","LEXUS RC F",2010,0
"8106","LEXUS","LEXUS RX300",2010,0
"8107","LEXUS","LEXUS RX350",2010,0
"8108","LEXUS","LEXUS RX400",2010,5
"8109","LEXUS","LEXUS RX450",2010,2521
"8110","LEXUS","LEXUS RX",2010,0
"8111","LEXUS","LEXUS SC430",2010,0
"8112","LEXUS","LEXUS UX 250H",2010,0
"8113","LINCOLN","LINCOLN TOWN CAR",2010,1
"8114","LOTUS","LOTUS ELISE",2010,101
"8115","LOTUS","LOTUS ESPRIT",2010,0
"8116","LOTUS","LOTUS EVORA",2010,130
"8117","LOTUS","LOTUS EXIGE",2010,51
"8118","MASERATI","MASERATI 3200",2010,0
"8119","MASERATI","MASERATI COUPE",2010,0
"8120","MASERATI","MASERATI GHIBLI",2010,0
"8121","MASERATI","MASERATI GRAN TURISMO",2010,157
"8122","MASERATI","MASERATI GRANCABRIO",2010,107
"8123","MASERATI","MASERATI GRANSPORT",2010,0
"8124","MASERATI","MASERATI GRANTURISMO",2010,0
"8125","MASERATI","MASERATI LEVANTE",2010,0
"8126","MASERATI","MASERATI QUATTROPORTE",2010,47
"8127","MASERATI","MASERATI SPYDER",2010,0
"8128","MAYBACH","MAYBACH 57",2010,0
"8129","MAYBACH","MAYBACH 62",2010,2
"8130","MAZDA","MAZDA 2",2010,13546
"8131","MAZDA","MAZDA 3",2010,9590
"8132","MAZDA","MAZDA 323",2010,0
"8133","MAZDA","MAZDA 5",2010,1791
"8134","MAZDA","MAZDA 6",2010,7544
"8135","MAZDA","MAZDA 626",2010,0
"8136","MAZDA","MAZDA B2500",2010,0
"8137","MAZDA","MAZDA CX3",2010,0
"8138","MAZDA","MAZDA CX5",2010,0
"8139","MAZDA","MAZDA CX7",2010,674
"8140","MAZDA","MAZDA DEMIO",2010,11
"8141","MAZDA","MAZDA MPV",2010,0
"8142","MAZDA","MAZDA MX5",2010,0
"8143","MAZDA","MAZDA MX-5",2010,4548
"8144","MAZDA","MAZDA PREMACY",2010,0
"8145","MAZDA","MAZDA RX8",2010,100
"8146","MAZDA","MAZDA TRIBUTE",2010,0
"8147","MCLAREN","MCLAREN 540C",2010,0
"8148","MCLAREN","MCLAREN 570GT",2010,0
"8149","MCLAREN","MCLAREN 570S",2010,0
"8150","MCLAREN","MCLAREN 600LT",2010,0
"8151","MCLAREN","MCLAREN 650S",2010,0
"8152","MCLAREN","MCLAREN 675LT",2010,0
"8153","MCLAREN","MCLAREN 720S",2010,0
"8154","MCLAREN","MCLAREN P1",2010,0
"8155","MERCEDES","MERCEDES 200",2010,5
"8156","MERCEDES","MERCEDES 500",2010,1
"8157","MERCEDES","MERCEDES A CLASS",2010,6895
"8158","MERCEDES","MERCEDES AMG CLASS",2010,0
"8159","MERCEDES","MERCEDES B CLASS",2010,5035
"8160","MERCEDES","MERCEDES C CLASS",2010,17034
"8161","MERCEDES","MERCEDES CITAN",2010,0
"8162","MERCEDES","MERCEDES CL CLASS",2010,166
"8163","MERCEDES","MERCEDES CLA CLASS",2010,0
"8164","MERCEDES","MERCEDES CLC CLASS",2010,3341
"8165","MERCEDES","MERCEDES CLK CLASS",2010,24
"8166","MERCEDES","MERCEDES CLS CLASS",2010,1245
"8167","MERCEDES","MERCEDES E CLASS",2010,13652
"8168","MERCEDES","MERCEDES G CLASS",2010,13
"8169","MERCEDES","MERCEDES GL CLASS",2010,215
"8170","MERCEDES","MERCEDES GLA CLASS",2010,0
"8171","MERCEDES","MERCEDES GLC CLASS",2010,0
"8172","MERCEDES","MERCEDES GLE CLASS",2010,0
"8173","MERCEDES","MERCEDES GLS CLASS",2010,0
"8174","MERCEDES","MERCEDES ML CLASS",2010,3184
"8175","MERCEDES","MERCEDES R CLASS",2010,260
"8176","MERCEDES","MERCEDES S CLASS",2010,1015
"8177","MERCEDES","MERCEDES SL CLASS",2010,313
"8178","MERCEDES","MERCEDES SLC CLASS",2010,0
"8179","MERCEDES","MERCEDES SLK CLASS",2010,2014
"8180","MERCEDES","MERCEDES SPRINTER",2010,9
"8181","MERCEDES","MERCEDES V CLASS",2010,0
"8182","MERCEDES","MERCEDES VANEO",2010,0
"8183","MERCEDES","MERCEDES VIANO",2010,446
"8184","MERCEDES","MERCEDES VITO",2010,426
"8185","MERCEDES","MERCEDES X CLASS",2010,0
"8186","MG","MG 3",2010,0
"8187","MG","MG 6",2010,0
"8188","MG","MG GS",2010,0
"8189","MG","MG MG6",2010,0
"8190","MG","MG MGF",2010,0
"8191","MG","MG TF",2010,178
"8192","MG","MG XS",2010,0
"8193","MG","MG ZR",2010,0
"8194","MG","MG ZS",2010,0
"8195","MG","MG ZT",2010,0
"8196","MICROCAR","MICROCAR M-GO",2010,102
"8197","MINI","MINI CLUBMAN",2010,2720
"8198","MINI","MINI COOPER",2010,20724
"8199","MINI","MINI COUNTRYMAN",2010,1393
"8200","MINI","MINI FIRST",2010,2091
"8201","MINI","MINI JOHN COOPER WORKS",2010,574
"8202","MINI","MINI ONE",2010,10673
"8203","MINI","MINI PACEMAN",2010,0
"8204","MINI","MINI ROADSTER",2010,0
"8205","MITSUBISHI","MITSUBISHI ASX",2010,1952
"8206","MITSUBISHI","MITSUBISHI CARISMA",2010,0
"8207","MITSUBISHI","MITSUBISHI COLT",2010,2881
"8208","MITSUBISHI","MITSUBISHI DELICA",2010,0
"8209","MITSUBISHI","MITSUBISHI ECLIPSE",2010,0
"8210","MITSUBISHI","MITSUBISHI FTO",2010,0
"8211","MITSUBISHI","MITSUBISHI GALANT",2010,0
"8212","MITSUBISHI","MITSUBISHI GRANDIS",2010,3
"8213","MITSUBISHI","MITSUBISHI L200",2010,2
"8214","MITSUBISHI","MITSUBISHI LANCER",2010,2212
"8215","MITSUBISHI","MITSUBISHI MIRAGE",2010,0
"8216","MITSUBISHI","MITSUBISHI OUTLANDER",2010,1791
"8217","MITSUBISHI","MITSUBISHI PAJERO",2010,0
"8218","MITSUBISHI","MITSUBISHI SHOGUN",2010,975
"8219","MITSUBISHI","MITSUBISHI SPACE STAR",2010,0
"8220","MITSUBISHI","MITSUBISHI SPACE WAGON",2010,0
"8221","MORGAN","MORGAN AERO",2010,1
"8222","MORGAN","MORGAN PLUS 4",2010,76
"8223","MORGAN","MORGAN PLUS 8",2010,0
"8224","MORGAN","MORGAN ROADSTER",2010,35
"8225","NISSAN","NISSAN 350",2010,0
"8226","NISSAN","NISSAN 370",2010,612
"8227","NISSAN","NISSAN ALMERA",2010,1
"8228","NISSAN","NISSAN CUBE",2010,854
"8229","NISSAN","NISSAN E-NV200",2010,0
"8230","NISSAN","NISSAN FAIRLADY",2010,0
"8231","NISSAN","NISSAN GT",2010,253
"8232","NISSAN","NISSAN GT-R",2010,0
"8233","NISSAN","NISSAN JUKE",2010,4898
"8234","NISSAN","NISSAN LEAF",2010,0
"8235","NISSAN","NISSAN MICRA",2010,16759
"8236","NISSAN","NISSAN MURANO",2010,108
"8237","NISSAN","NISSAN NAVARA",2010,0
"8238","NISSAN","NISSAN NOTE",2010,15125
"8239","NISSAN","NISSAN NV200",2010,214
"8240","NISSAN","NISSAN NV300",2010,0
"8241","NISSAN","NISSAN PATHFINDER",2010,507
"8242","NISSAN","NISSAN PATROL",2010,0
"8243","NISSAN","NISSAN PIXO",2010,4399
"8244","NISSAN","NISSAN PRIMASTAR",2010,5
"8245","NISSAN","NISSAN PRIMERA",2010,0
"8246","NISSAN","NISSAN PULSAR",2010,0
"8247","NISSAN","NISSAN QASHQAI",2010,33155
"8248","NISSAN","NISSAN SERENA",2010,2
"8249","NISSAN","NISSAN SKYLINE",2010,0
"8250","NISSAN","NISSAN STAGEA",2010,0
"8251","NISSAN","NISSAN TERRANO",2010,0
"8252","NISSAN","NISSAN X-TRAIL",2010,1468
"8253","NOBLE","NOBLE M600",2010,0
"8254","OPEL","OPEL ASTRA",2010,4
"8255","OPEL","OPEL INSIGNIA",2010,1
"8256","OPEL","OPEL ZAFIRA",2010,1
"8257","PERODUA","PERODUA KELISA",2010,10
"8258","PERODUA","PERODUA KENARI",2010,30
"8259","PERODUA","PERODUA MYVI",2010,459
"8260","PEUGEOT","PEUGEOT 1007",2010,0
"8261","PEUGEOT","PEUGEOT 106",2010,0
"8262","PEUGEOT","PEUGEOT 107",2010,15221
"8263","PEUGEOT","PEUGEOT 108",2010,0
"8264","PEUGEOT","PEUGEOT 2008",2010,0
"8265","PEUGEOT","PEUGEOT 206",2010,1
"8266","PEUGEOT","PEUGEOT 207",2010,35060
"8267","PEUGEOT","PEUGEOT 208",2010,0
"8268","PEUGEOT","PEUGEOT 3008",2010,10745
"8269","PEUGEOT","PEUGEOT 306",2010,0
"8270","PEUGEOT","PEUGEOT 307",2010,0
"8271","PEUGEOT","PEUGEOT 308",2010,17617
"8272","PEUGEOT","PEUGEOT 4007",2010,288
"8273","PEUGEOT","PEUGEOT 406",2010,8
"8274","PEUGEOT","PEUGEOT 407",2010,1714
"8275","PEUGEOT","PEUGEOT 5008",2010,2835
"8276","PEUGEOT","PEUGEOT 508",2010,0
"8277","PEUGEOT","PEUGEOT 607",2010,0
"8278","PEUGEOT","PEUGEOT 806",2010,0
"8279","PEUGEOT","PEUGEOT 807",2010,57
"8280","PEUGEOT","PEUGEOT BIPPER",2010,713
"8281","PEUGEOT","PEUGEOT BOXER",2010,4
"8282","PEUGEOT","PEUGEOT EXPERT",2010,818
"8283","PEUGEOT","PEUGEOT HORIZON",2010,0
"8284","PEUGEOT","PEUGEOT INDEPENDENCE",2010,0
"8285","PEUGEOT","PEUGEOT ION",2010,0
"8286","PEUGEOT","PEUGEOT PARTNER",2010,2091
"8287","PEUGEOT","PEUGEOT RCZ",2010,1689
"8288","PEUGEOT","PEUGEOT RIFTER",2010,1
"8289","PEUGEOT","PEUGEOT TRAVELLER",2010,0
"8290","PORSCHE","PORSCHE 718 BOXSTER",2010,0
"8291","PORSCHE","PORSCHE 718 CAYMAN",2010,0
"8292","PORSCHE","PORSCHE 911",2010,1534
"8293","PORSCHE","PORSCHE 918",2010,0
"8294","PORSCHE","PORSCHE BOXSTER",2010,737
"8295","PORSCHE","PORSCHE CAYENNE",2010,936
"8296","PORSCHE","PORSCHE CAYMAN",2010,518
"8297","PORSCHE","PORSCHE MACAN",2010,0
"8298","PORSCHE","PORSCHE PANAMERA",2010,311
"8299","PROTON","PROTON GEN 2",2010,139
"8300","PROTON","PROTON IMPIAN",2010,4
"8301","PROTON","PROTON PERSONA",2010,48
"8302","PROTON","PROTON SATRIA",2010,19
"8303","PROTON","PROTON SAVVY",2010,208
"8304","PROTON","PROTON WIRA",2010,0
"8305","RENAULT","RENAULT CAPTUR",2010,0
"8306","RENAULT","RENAULT CLIO",2010,28942
"8307","RENAULT","RENAULT ESPACE",2010,408
"8308","RENAULT","RENAULT FLUENCE",2010,0
"8309","RENAULT","RENAULT GRAND SCENIC",2010,1
"8310","RENAULT","RENAULT KADJAR",2010,0
"8311","RENAULT","RENAULT KANGOO",2010,1470
"8312","RENAULT","RENAULT KOLEOS",2010,98
"8313","RENAULT","RENAULT LAGUNA",2010,2377
"8314","RENAULT","RENAULT MASTER",2010,16
"8315","RENAULT","RENAULT MEGANE",2010,21008
"8316","RENAULT","RENAULT MODUS",2010,3008
"8317","RENAULT","RENAULT SCENIC",2010,14864
"8318","RENAULT","RENAULT TRAFIC",2010,476
"8319","RENAULT","RENAULT TWINGO",2010,4607
"8320","RENAULT","RENAULT TWIZY",2010,0
"8321","RENAULT","RENAULT VEL SATIS",2010,0
"8322","RENAULT","RENAULT WIND ROADSTER",2010,708
"8323","RENAULT","RENAULT ZOE",2010,0
"8324","Reva","Reva G-WIZ",2010,19
"8325","ROLLS ROYCE","ROLLS ROYCE CORNICHE",2010,0
"8326","ROLLS ROYCE","ROLLS ROYCE DAWN",2010,0
"8327","ROLLS ROYCE","ROLLS ROYCE GHOST",2010,113
"8328","ROLLS ROYCE","ROLLS ROYCE PHANTOM",2010,33
"8329","ROLLS ROYCE","ROLLS ROYCE SILVER SERAPH",2010,0
"8330","ROLLS ROYCE","ROLLS ROYCE WRAITH",2010,0
"8331","ROVER","ROVER 25",2010,0
"8332","ROVER","ROVER 45",2010,0
"8333","ROVER","ROVER 75",2010,0
"8334","ROVER","ROVER CITYROVER",2010,0
"8335","ROVER","ROVER MINI",2010,0
"8336","ROVER","ROVER STREETWISE",2010,0
"8337","SAAB","SAAB 9-3",2010,4174
"8338","SAAB","SAAB 9-5",2010,748
"8339","SANTANA","SANTANA PS10",2010,0
"8340","SEAT","SEAT ALHAMBRA",2010,491
"8341","SEAT","SEAT ALTEA",2010,1899
"8342","SEAT","SEAT ARONA",2010,0
"8343","SEAT","SEAT AROSA",2010,0
"8344","SEAT","SEAT ATECA",2010,0
"8345","SEAT","SEAT CORDOBA",2010,0
"8346","SEAT","SEAT EXEO",2010,1941
"8347","SEAT","SEAT IBIZA",2010,13639
"8348","SEAT","SEAT LEON",2010,8516
"8349","SEAT","SEAT MII",2010,0
"8350","SEAT","SEAT TARRACO",2010,0
"8351","SEAT","SEAT TOLEDO",2010,0
"8352","SKODA","SKODA CITIGO",2010,0
"8353","SKODA","SKODA FABIA",2010,12811
"8354","SKODA","SKODA FELICIA",2010,0
"8355","SKODA","SKODA KAROQ",2010,0
"8356","SKODA","SKODA KODIAQ",2010,0
"8357","SKODA","SKODA OCTAVIA",2010,11950
"8358","SKODA","SKODA RAPID",2010,0
"8359","SKODA","SKODA ROOMSTER",2010,1451
"8360","SKODA","SKODA SCALA",2010,0
"8361","SKODA","SKODA SUPERB",2010,2278
"8362","SKODA","SKODA YETI",2010,3940
"8363","SMART","SMART CITY",2010,0
"8364","SMART","SMART FORFOUR",2010,0
"8365","SMART","SMART FORTWO",2010,5920
"8366","SMART","SMART ROADSTER",2010,0
"8367","SSANGYONG","SSANGYONG KORANDO",2010,0
"8368","SSANGYONG","SSANGYONG KYRON",2010,54
"8369","SSANGYONG","SSANGYONG MUSSO",2010,0
"8370","SSANGYONG","SSANGYONG REXTON",2010,53
"8371","SSANGYONG","SSANGYONG RODIUS",2010,51
"8372","SSANGYONG","SSANGYONG TIVOLI",2010,0
"8373","SUBARU","SUBARU BRZ",2010,0
"8374","SUBARU","SUBARU FORESTER",2010,969
"8375","SUBARU","SUBARU IMPREZA",2010,819
"8376","SUBARU","SUBARU JUSTY",2010,55
"8377","SUBARU","SUBARU LEGACY",2010,509
"8378","SUBARU","SUBARU LEVORG",2010,0
"8379","SUBARU","SUBARU OUTBACK",2010,591
"8380","SUBARU","SUBARU WRX",2010,81
"8381","SUBARU","SUBARU XV",2010,0
"8382","SUZUKI","SUZUKI ALTO",2010,4770
"8383","SUZUKI","SUZUKI BALENO",2010,0
"8384","SUZUKI","SUZUKI CELERIO",2010,0
"8385","SUZUKI","SUZUKI GRAND VITARA",2010,0
"8386","SUZUKI","SUZUKI IGNIS",2010,0
"8387","SUZUKI","SUZUKI JIMNY",2010,663
"8388","SUZUKI","SUZUKI KIZASHI",2010,0
"8389","SUZUKI","SUZUKI LIANA",2010,0
"8390","SUZUKI","SUZUKI SPLASH",2010,1563
"8391","SUZUKI","SUZUKI SWIFT",2010,6900
"8392","SUZUKI","SUZUKI SX4",2010,2313
"8393","SUZUKI","SUZUKI VITARA",2010,2064
"8394","SUZUKI","SUZUKI WAGON R+",2010,0
"8395","TATA","TATA SAFARI",2010,0
"8396","TESLA","TESLA MODEL 3",2010,0
